onset	duration	video	participant	session
1	1	sec-615.avi	sub-19	ses-01
7	1	sec-174.avi	sub-03	ses-02
13	1	sec-614.avi	sub-03	ses-02
19	1	sec-734.avi	sub-19	ses-01
25	1	sec-402.avi	sub-19	ses-01
31	1	sec-656.avi	sub-19	ses-01
37	1	sec-633.avi	sub-19	ses-01
43	1	sec-801.avi	sub-19	ses-01
49	1	sec-69.avi	sub-03	ses-02
55	1	sec-660.avi	sub-19	ses-01
61	1	sec-204.avi	sub-03	ses-02
67	1	sec-639.avi	sub-19	ses-01
73	1	sec-739.avi	sub-19	ses-01
79	1	sec-485.avi	sub-03	ses-02
85	1	sec-724.avi	sub-19	ses-01
91	1	sec-329.avi	sub-03	ses-02
97	1	sec-369.avi	sub-03	ses-02
103	1	sec-102.avi	sub-03	ses-02
109	1	sec-381.avi	sub-03	ses-02
115	1	sec-773.avi	sub-19	ses-01
121	1	sec-303.avi	sub-03	ses-02
127	1	sec-593.avi	sub-19	ses-01
133	1	sec-311.avi	sub-03	ses-02
139	1	sec-793.avi	sub-19	ses-01
145	1	sec-530.avi	sub-19	ses-01
151	1	sec-708.avi	sub-19	ses-01
157	1	sec-697.avi	sub-19	ses-01
163	1	sec-241.avi	sub-03	ses-02
169	1	sec-133.avi	sub-03	ses-02
175	1	sec-811.avi	sub-19	ses-01
181	1	sec-383.avi	sub-19	ses-01
187	1	sec-395.avi	sub-03	ses-02
193	1	sec-274.avi	sub-03	ses-02
199	1	sec-622.avi	sub-19	ses-01
205	1	sec-559.avi	sub-19	ses-01
211	1	sec-124.avi	sub-03	ses-02
217	1	sec-442.avi	sub-03	ses-02
223	1	sec-567.avi	sub-03	ses-02
229	1	sec-64.avi	sub-03	ses-02
235	1	sec-675.avi	sub-03	ses-02
241	1	sec-763.avi	sub-19	ses-01
247	1	sec-90.avi	sub-03	ses-02
253	1	sec-681.avi	sub-19	ses-01
259	1	sec-449.avi	sub-19	ses-01
265	1	sec-549.avi	sub-03	ses-02
271	1	sec-72.avi	sub-03	ses-02
277	1	sec-231.avi	sub-03	ses-02
283	1	sec-190.avi	sub-03	ses-02
289	1	sec-675.avi	sub-19	ses-01
295	1	sec-288.avi	sub-03	ses-02
301	1	sec-323.avi	sub-03	ses-02
307	1	sec-433.avi	sub-19	ses-01
313	1	sec-489.avi	sub-19	ses-01
319	1	sec-472.avi	sub-03	ses-02
325	1	sec-711.avi	sub-19	ses-01
331	1	sec-458.avi	sub-03	ses-02
337	1	sec-602.avi	sub-19	ses-01
343	1	sec-786.avi	sub-19	ses-01
349	1	sec-750.avi	sub-19	ses-01
355	1	sec-59.avi	sub-03	ses-02
