onset	duration	video	participant	session
1	1	sec-790.avi	sub-19	ses-01
7	1	sec-310.avi	sub-03	ses-02
13	1	sec-482.avi	sub-19	ses-01
19	1	sec-154.avi	sub-03	ses-02
25	1	sec-122.avi	sub-03	ses-02
31	1	sec-362.avi	sub-03	ses-02
37	1	sec-606.avi	sub-19	ses-01
43	1	sec-626.avi	sub-19	ses-01
49	1	sec-800.avi	sub-19	ses-01
55	1	sec-332.avi	sub-03	ses-02
61	1	sec-707.avi	sub-19	ses-01
67	1	sec-688.avi	sub-19	ses-01
73	1	sec-601.avi	sub-03	ses-02
79	1	sec-677.avi	sub-19	ses-01
85	1	sec-617.avi	sub-19	ses-01
91	1	sec-585.avi	sub-03	ses-02
97	1	sec-14.avi	sub-03	ses-02
103	1	sec-787.avi	sub-19	ses-01
109	1	sec-686.avi	sub-03	ses-02
115	1	sec-38.avi	sub-03	ses-02
121	1	sec-275.avi	sub-03	ses-02
127	1	sec-20.avi	sub-03	ses-02
133	1	sec-636.avi	sub-19	ses-01
139	1	sec-689.avi	sub-19	ses-01
145	1	sec-129.avi	sub-03	ses-02
151	1	sec-676.avi	sub-03	ses-02
157	1	sec-213.avi	sub-03	ses-02
163	1	sec-383.avi	sub-03	ses-02
169	1	sec-467.avi	sub-19	ses-01
175	1	sec-429.avi	sub-03	ses-02
181	1	sec-709.avi	sub-19	ses-01
187	1	sec-579.avi	sub-19	ses-01
193	1	sec-397.avi	sub-19	ses-01
199	1	sec-547.avi	sub-19	ses-01
205	1	sec-197.avi	sub-03	ses-02
211	1	sec-767.avi	sub-19	ses-01
217	1	sec-105.avi	sub-03	ses-02
223	1	sec-173.avi	sub-03	ses-02
229	1	sec-217.avi	sub-03	ses-02
235	1	sec-456.avi	sub-03	ses-02
241	1	sec-418.avi	sub-03	ses-02
247	1	sec-565.avi	sub-19	ses-01
253	1	sec-338.avi	sub-03	ses-02
259	1	sec-648.avi	sub-19	ses-01
265	1	sec-463.avi	sub-03	ses-02
271	1	sec-746.avi	sub-19	ses-01
277	1	sec-719.avi	sub-19	ses-01
283	1	sec-733.avi	sub-19	ses-01
289	1	sec-490.avi	sub-03	ses-02
295	1	sec-88.avi	sub-03	ses-02
301	1	sec-422.avi	sub-19	ses-01
307	1	sec-665.avi	sub-19	ses-01
313	1	sec-75.avi	sub-03	ses-02
319	1	sec-372.avi	sub-19	ses-01
325	1	sec-752.avi	sub-19	ses-01
331	1	sec-814.avi	sub-19	ses-01
337	1	sec-650.avi	sub-19	ses-01
343	1	sec-171.avi	sub-03	ses-02
349	1	sec-777.avi	sub-19	ses-01
355	1	sec-654.avi	sub-03	ses-02
