video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-436.avi	144	5	4	0	0	2
sec-437.avi	143	5	5	1	2	1
sec-439.avi	141	5	5	1	2	1
sec-440.avi	140	5	4	1	3	2
sec-441.avi	139	4	4	1	2	2
sec-442.avi	138	3	1	0	0	2
sec-444.avi	136	4	2	0	0	2
sec-445.avi	135	3	1	0	0	2
sec-446.avi	134	5	4	1	2	2
sec-447.avi	133	3	1	0	0	2
sec-448.avi	132	4	4	1	2	2
sec-449.avi	131	4	1	1	1	2
sec-450.avi	130	4	1	0	3	2
sec-451.avi	129	4	1	0	0	2
sec-452.avi	128	5	4	1	1	1
sec-453.avi	127	5	4	1	2	1
sec-454.avi	126	4	4	0	0	1
sec-455.avi	125	4	4	1	2	1
sec-456.avi	124	4	1	0	0	2
sec-457.avi	123	4	1	0	0	2
sec-459.avi	121	4	2	1	2	2
sec-461.avi	119	5	4	1	3	1
sec-462.avi	118	4	3	1	2	1
sec-463.avi	117	5	5	1	3	1
sec-464.avi	116	4	2	0	0	2
sec-465.avi	115	5	4	1	3	1
sec-466.avi	114	5	5	1	2	1
sec-467.avi	113	5	5	1	3	1
sec-468.avi	112	2	4	0	0	1
sec-470.avi	110	3	1	0	0	1
sec-472.avi	108	4	2	1	2	2
sec-473.avi	107	2	4	1	2	1
sec-474.avi	106	4	4	1	2	2
sec-475.avi	105	0	0	0	0	0
sec-476.avi	104	3	1	0	0	2
sec-477.avi	103	4	3	1	2	1
sec-478.avi	102	3	1	0	0	1
sec-479.avi	101	4	4	1	2	1
sec-480.avi	100	5	5	1	2	1
sec-481.avi	99	5	3	0	0	2
sec-482.avi	98	3	1	0	0	2
sec-483.avi	97	4	3	0	0	2
sec-484.avi	96	4	4	0	0	1
sec-485.avi	95	3	1	0	0	2
sec-486.avi	94	3	3	0	0	1
sec-487.avi	93	5	4	1	2	2
sec-488.avi	92	5	4	1	2	1
sec-489.avi	91	4	1	0	0	2
sec-490.avi	90	2	3	1	2	2
sec-491.avi	89	4	2	0	0	2
sec-493.avi	87	4	4	1	2	2
sec-494.avi	86	4	4	0	0	1
sec-495.avi	85	4	4	1	2	2
sec-496.avi	84	4	4	1	2	1
sec-497.avi	83	3	1	0	0	2
sec-498.avi	82	3	1	0	0	2
sec-499.avi	81	4	4	0	0	2
sec-500.avi	80	4	4	1	1	2
sec-501.avi	79	3	1	0	0	2
sec-503.avi	77	5	4	0	0	1
sec-504.avi	76	4	4	0	0	1
sec-505.avi	75	4	1	0	3	2
sec-506.avi	74	4	4	1	2	1
sec-507.avi	73	3	1	0	0	2
sec-508.avi	72	5	5	1	2	1
sec-510.avi	70	3	1	0	0	2
sec-511.avi	69	5	4	1	2	1
sec-512.avi	68	5	5	1	2	1
sec-513.avi	67	5	5	1	2	1
sec-514.avi	66	5	5	1	3	1
sec-515.avi	65	3	1	0	0	1
sec-516.avi	64	3	3	1	1	1
sec-518.avi	62	4	4	0	0	1
sec-520.avi	60	4	3	0	0	2
sec-521.avi	59	2	2	0	0	2
sec-522.avi	58	3	1	0	0	2
sec-523.avi	57	5	4	1	2	2
sec-524.avi	56	3	1	0	0	2
sec-525.avi	55	4	4	1	2	2
sec-526.avi	54	3	3	0	0	1
sec-527.avi	53	4	2	0	3	2
sec-528.avi	52	4	4	1	2	1
sec-529.avi	51	3	2	0	0	2
sec-530.avi	50	4	1	0	0	2
sec-531.avi	49	4	4	1	2	1
sec-532.avi	48	4	3	1	2	2
sec-533.avi	47	4	1	0	0	2
sec-534.avi	46	4	4	1	1	1
sec-535.avi	45	4	1	0	0	2
sec-536.avi	44	5	4	1	2	1
sec-537.avi	43	4	4	1	2	1
sec-539.avi	41	3	1	0	0	2
sec-540.avi	40	4	4	1	2	1
sec-541.avi	39	4	4	0	0	2
sec-542.avi	38	4	3	1	2	1
sec-543.avi	37	3	1	0	0	2
sec-544.avi	36	4	5	0	0	1
sec-545.avi	35	3	4	0	0	1
sec-546.avi	34	4	4	0	0	1
sec-547.avi	33	5	5	1	2	2
sec-548.avi	32	5	5	1	2	2
sec-549.avi	31	4	4	1	2	1
sec-550.avi	30	3	1	0	0	2
sec-551.avi	29	4	2	1	2	2
sec-553.avi	27	5	5	1	2	1
sec-555.avi	25	4	5	1	2	2
sec-556.avi	24	3	4	0	0	2
sec-557.avi	23	5	4	1	2	1
sec-558.avi	22	5	5	0	0	1
sec-559.avi	21	4	4	1	2	2
sec-560.avi	20	0	0	0	0	0
sec-561.avi	19	3	1	0	0	2
sec-563.avi	17	5	5	1	2	1
sec-564.avi	16	5	5	1	2	1
sec-565.avi	15	5	5	1	2	1
sec-566.avi	14	3	1	0	0	1
sec-567.avi	13	5	5	1	3	0
sec-568.avi	12	2	1	0	0	2
sec-569.avi	11	3	2	0	0	2
sec-570.avi	10	4	5	1	2	2
sec-571.avi	9	5	5	0	3	2
sec-572.avi	8	3	4	0	0	2
sec-573.avi	7	4	5	1	2	2
sec-574.avi	6	4	5	1	3	1
sec-575.avi	5	4	4	0	0	1
sec-576.avi	4	4	4	0	0	2
