onset	duration	video	participant	session
1	1	sec-87.avi	sub-07	ses-01
7	1	sec-90.avi	sub-08	ses-01
13	1	sec-94.avi	sub-07	ses-01
19	1	sec-116.avi	sub-07	ses-01
25	1	sec-491.avi	sub-07	ses-01
31	1	sec-37.avi	sub-07	ses-01
37	1	sec-643.avi	sub-07	ses-01
43	1	sec-21.avi	sub-08	ses-01
49	1	sec-251.avi	sub-07	ses-01
55	1	sec-712.avi	sub-07	ses-01
61	1	sec-333.avi	sub-08	ses-01
67	1	sec-241.avi	sub-07	ses-01
73	1	sec-910.avi	sub-07	ses-01
79	1	sec-123.avi	sub-07	ses-01
85	1	sec-781.avi	sub-08	ses-01
91	1	sec-450.avi	sub-07	ses-01
97	1	sec-729.avi	sub-07	ses-01
103	1	sec-545.avi	sub-08	ses-01
109	1	sec-288.avi	sub-08	ses-01
115	1	sec-953.avi	sub-07	ses-01
121	1	sec-460.avi	sub-07	ses-01
127	1	sec-611.avi	sub-08	ses-01
133	1	sec-838.avi	sub-07	ses-01
139	1	sec-731.avi	sub-08	ses-01
145	1	sec-523.avi	sub-07	ses-01
151	1	sec-418.avi	sub-08	ses-01
157	1	sec-962.avi	sub-07	ses-01
163	1	sec-638.avi	sub-07	ses-01
169	1	sec-555.avi	sub-08	ses-01
175	1	sec-583.avi	sub-07	ses-01
181	1	sec-187.avi	sub-07	ses-01
187	1	sec-395.avi	sub-08	ses-01
193	1	sec-989.avi	sub-07	ses-01
199	1	sec-710.avi	sub-08	ses-01
205	1	sec-969.avi	sub-07	ses-01
211	1	sec-176.avi	sub-07	ses-01
217	1	sec-614.avi	sub-08	ses-01
223	1	sec-448.avi	sub-08	ses-01
229	1	sec-225.avi	sub-08	ses-01
235	1	sec-321.avi	sub-08	ses-01
241	1	sec-781.avi	sub-07	ses-01
247	1	sec-326.avi	sub-08	ses-01
253	1	sec-297.avi	sub-07	ses-01
259	1	sec-75.avi	sub-08	ses-01
265	1	sec-631.avi	sub-08	ses-01
271	1	sec-155.avi	sub-07	ses-01
277	1	sec-714.avi	sub-08	ses-01
283	1	sec-482.avi	sub-07	ses-01
289	1	sec-773.avi	sub-08	ses-01
295	1	sec-364.avi	sub-08	ses-01
301	1	sec-93.avi	sub-07	ses-01
307	1	sec-256.avi	sub-08	ses-01
313	1	sec-760.avi	sub-07	ses-01
319	1	sec-532.avi	sub-08	ses-01
325	1	sec-271.avi	sub-08	ses-01
331	1	sec-313.avi	sub-08	ses-01
337	1	sec-674.avi	sub-08	ses-01
343	1	sec-724.avi	sub-08	ses-01
349	1	sec-66.avi	sub-08	ses-01
355	1	sec-589.avi	sub-08	ses-01
