video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1069.avi	364	4	4	0	0	2
sec-1070.avi	363	3	2	0	0	2
sec-1073.avi	360	4	5	1	1	2
sec-1074.avi	359	2	5	0	0	2
sec-1075.avi	358	4	4	0	0	2
sec-1077.avi	356	5	4	1	2	2
sec-1078.avi	355	2	5	1	1	1
sec-1080.avi	353	2	5	0	0	2
sec-1082.avi	351	4	5	1	2	1
sec-1084.avi	349	3	2	0	0	2
sec-1085.avi	348	5	5	1	2	2
sec-1086.avi	347	5	4	1	2	1
sec-1087.avi	346	4	3	1	2	2
sec-1088.avi	345	4	4	1	2	2
sec-1089.avi	344	4	3	1	2	2
sec-1091.avi	342	5	5	1	2	2
sec-1092.avi	341	3	1	0	0	2
sec-1093.avi	340	5	4	1	2	2
sec-1094.avi	339	3	3	0	0	2
sec-1095.avi	338	3	1	0	0	0
sec-1096.avi	337	5	5	1	2	2
sec-1097.avi	336	0	0	0	0	0
sec-1098.avi	335	4	4	1	2	2
sec-1099.avi	334	3	5	0	3	2
sec-1100.avi	333	3	0	0	3	2
sec-1103.avi	330	0	0	0	0	0
sec-1104.avi	329	4	3	1	2	2
sec-1105.avi	328	5	5	1	2	2
sec-1106.avi	327	4	4	1	2	1
sec-1107.avi	326	5	3	1	2	2
sec-1108.avi	325	4	4	1	2	2
sec-1110.avi	323	4	5	1	2	1
sec-1112.avi	321	4	5	1	2	1
sec-1113.avi	320	2	1	0	0	2
sec-1114.avi	319	2	3	0	0	2
sec-1117.avi	316	5	3	0	0	2
sec-1118.avi	315	4	5	0	3	2
sec-1119.avi	314	5	5	1	2	2
sec-1120.avi	313	4	5	1	2	1
sec-1121.avi	312	5	5	1	2	1
sec-1122.avi	311	5	4	1	2	1
sec-1123.avi	310	5	5	1	2	1
sec-1125.avi	308	4	5	0	0	1
sec-1126.avi	307	4	4	0	3	2
sec-1128.avi	305	5	5	0	3	2
sec-1129.avi	304	5	5	1	2	2
sec-1133.avi	300	4	4	0	3	1
sec-1134.avi	299	5	5	1	2	2
sec-1135.avi	298	3	2	0	0	2
sec-1138.avi	295	5	5	0	0	1
sec-1139.avi	294	4	4	1	2	2
sec-1141.avi	292	3	2	0	0	1
sec-1142.avi	291	4	5	0	0	2
sec-1143.avi	290	4	5	0	0	2
sec-1144.avi	289	3	4	0	0	2
sec-1145.avi	288	5	5	1	1	1
sec-1147.avi	286	4	5	1	1	1
sec-1148.avi	285	4	4	1	2	1
sec-1149.avi	284	5	4	0	0	0
sec-1150.avi	283	4	4	1	2	1
sec-1151.avi	282	5	5	1	2	1
sec-1152.avi	281	5	5	1	2	1
sec-1153.avi	280	5	5	1	2	1
sec-1154.avi	279	5	4	1	2	1
sec-1155.avi	278	5	5	0	0	1
sec-1156.avi	277	5	5	1	2	1
sec-1157.avi	276	5	5	1	2	1
sec-1159.avi	274	5	5	1	2	1
sec-1160.avi	273	5	4	1	2	1
sec-1161.avi	272	5	5	1	2	1
sec-1162.avi	271	5	5	1	2	1
sec-1163.avi	270	5	5	1	2	1
sec-1165.avi	268	5	5	1	2	1
sec-1166.avi	267	2	4	1	2	1
sec-1167.avi	266	4	4	0	3	2
sec-1168.avi	265	2	5	0	0	2
sec-1169.avi	264	4	5	0	0	1
sec-1170.avi	263	4	4	0	0	1
sec-1171.avi	262	4	5	0	0	1
sec-1172.avi	261	3	5	0	0	1
sec-1173.avi	260	2	5	0	0	1
sec-1174.avi	259	4	5	0	0	1
sec-1175.avi	258	4	5	0	0	1
sec-1176.avi	257	4	5	1	1	1
sec-1177.avi	256	4	4	1	2	1
sec-1179.avi	254	2	5	0	0	1
sec-1180.avi	253	5	5	1	2	1
sec-1182.avi	251	2	5	1	2	1
sec-1183.avi	250	5	5	1	2	2
sec-1186.avi	247	5	4	1	3	1
sec-1187.avi	246	2	4	1	2	2
sec-1189.avi	244	5	5	0	0	1
sec-1190.avi	243	5	5	1	2	1
sec-1191.avi	242	5	5	1	2	1
sec-1192.avi	241	5	5	1	2	1
sec-1193.avi	240	4	4	0	0	1
sec-1194.avi	239	2	5	0	0	1
sec-1195.avi	238	2	4	0	0	1
sec-1196.avi	237	4	2	0	0	1
sec-1198.avi	235	4	4	0	0	1
sec-1200.avi	233	4	5	0	0	1
sec-1201.avi	232	4	4	1	2	2
sec-1203.avi	230	4	3	0	0	2
sec-1204.avi	229	4	4	0	0	1
sec-1205.avi	228	0	0	0	0	0
sec-1206.avi	227	5	5	0	0	1
sec-1207.avi	226	5	4	1	2	1
sec-1208.avi	225	3	4	1	2	1
sec-1209.avi	224	5	5	1	2	1
sec-1210.avi	223	5	4	1	2	1
sec-1211.avi	222	4	2	0	0	2
sec-1212.avi	221	5	4	1	2	1
sec-1213.avi	220	4	5	1	2	1
sec-1214.avi	219	5	3	1	2	2
sec-1215.avi	218	4	3	1	2	2
sec-1216.avi	217	4	5	1	1	1
sec-1217.avi	216	4	4	1	2	2
sec-1218.avi	215	4	4	1	2	2
sec-1219.avi	214	5	4	1	2	1
sec-1220.avi	213	4	4	1	2	2
sec-1222.avi	211	4	5	1	2	2
sec-1225.avi	208	3	3	0	0	2
sec-1226.avi	207	5	5	1	2	1
sec-1227.avi	206	3	4	1	2	2
sec-1229.avi	204	5	5	1	2	2
sec-1230.avi	203	3	1	0	0	2
sec-1231.avi	202	3	1	0	0	2
sec-1232.avi	201	4	5	0	0	2
sec-1233.avi	200	4	5	1	2	2
sec-1234.avi	199	3	5	1	2	2
sec-1235.avi	198	3	3	0	0	2
sec-1236.avi	197	3	5	0	0	2
sec-1237.avi	196	3	2	1	2	2
sec-1238.avi	195	3	4	0	3	2
sec-1239.avi	194	4	3	1	2	1
sec-1240.avi	193	2	2	1	2	2
sec-1241.avi	192	5	5	1	2	1
sec-1242.avi	191	5	5	1	2	1
sec-1243.avi	190	5	5	1	2	1
sec-1244.avi	189	5	5	1	2	1
sec-1245.avi	188	5	5	0	0	1
sec-1246.avi	187	5	5	1	2	1
sec-1247.avi	186	5	4	1	2	1
sec-1249.avi	184	4	4	0	0	1
sec-1250.avi	183	5	4	1	2	1
sec-1251.avi	182	5	4	1	2	1
sec-1252.avi	181	5	5	1	2	1
sec-1253.avi	180	5	5	0	0	1
sec-1257.avi	176	4	4	1	2	1
sec-1259.avi	174	4	4	0	0	1
sec-1260.avi	173	5	4	0	0	2
sec-1261.avi	172	5	5	0	0	1
sec-1262.avi	171	5	5	1	2	1
sec-1263.avi	170	4	5	1	2	1
sec-1264.avi	169	3	4	1	2	1
sec-1265.avi	168	4	5	0	0	2
sec-1266.avi	167	4	5	0	0	1
sec-1267.avi	166	4	5	0	0	1
sec-1268.avi	165	4	4	0	0	1
sec-1269.avi	164	4	4	1	2	1
sec-1270.avi	163	4	3	0	0	1
sec-1271.avi	162	4	5	0	0	1
sec-1272.avi	161	5	5	0	3	1
sec-1273.avi	160	4	5	0	0	1
sec-1274.avi	159	4	5	1	2	1
sec-1275.avi	158	5	5	1	2	1
sec-1276.avi	157	5	4	1	2	1
sec-1277.avi	156	5	5	1	2	1
sec-1278.avi	155	4	4	0	0	2
sec-1279.avi	154	3	4	1	2	2
