video	time_from_scan	emotion	memory_strength	face_or_not	person_familiarity	place_familiarity
sec-1.avi	301	3	1	0	0	2
sec-2.avi	300	5	5	1	2	1
sec-3.avi	299	3	2	0	0	0
sec-4.avi	298	4	5	1	2	0
sec-5.avi	297	3	1	0	0	0
sec-6.avi	296	2	1	1	2	0
sec-7.avi	295	4	3	0	0	0
sec-8.avi	294	4	1	0	0	1
sec-9.avi	293	5	3	0	0	0
sec-10.avi	292	3	2	0	0	2
sec-11.avi	291	5	3	1	3	0
sec-12.avi	290	1	2	0	0	1
sec-13.avi	289	3	1	1	2	2
sec-14.avi	288	4	2	1	2	2
sec-15.avi	287	4	3	1	2	2
sec-16.avi	286	4	3	0	0	2
sec-17.avi	285	5	3	0	0	0
sec-18.avi	284	5	3	0	0	2
sec-19.avi	283	3	1	1	2	2
sec-20.avi	282	4	4	1	2	2
sec-21.avi	281	5	3	1	2	0
sec-22.avi	280	5	3	1	2	2
sec-23.avi	279	3	1	0	0	0
sec-25.avi	277	5	1	1	3	0
sec-28.avi	274	5	4	0	0	1
sec-29.avi	273	4	1	1	3	0
sec-31.avi	271	5	1	0	0	0
sec-32.avi	270	2	2	0	0	2
sec-33.avi	269	3	3	1	2	0
sec-34.avi	268	4	1	1	2	0
sec-35.avi	267	4	2	0	0	0
sec-36.avi	266	5	3	1	2	2
sec-37.avi	265	3	1	0	0	0
sec-38.avi	264	3	1	0	0	2
sec-39.avi	263	1	3	1	3	0
sec-40.avi	262	5	4	1	3	2
sec-41.avi	261	5	5	1	2	0
sec-42.avi	260	5	4	0	3	0
sec-44.avi	258	3	1	0	0	2
sec-45.avi	257	5	3	0	0	2
sec-46.avi	256	3	1	0	0	0
sec-47.avi	255	4	1	1	2	0
sec-48.avi	254	4	1	0	0	0
sec-49.avi	253	5	2	1	2	2
sec-50.avi	252	3	2	0	0	2
sec-51.avi	251	3	3	0	0	0
sec-52.avi	250	3	1	0	0	0
sec-53.avi	249	5	2	1	2	2
sec-54.avi	248	4	2	1	3	0
sec-55.avi	247	4	1	1	2	2
sec-56.avi	246	5	4	1	2	2
sec-57.avi	245	3	1	0	0	0
sec-58.avi	244	2	2	0	0	0
sec-59.avi	243	3	1	0	0	2
sec-60.avi	242	5	2	1	2	2
sec-61.avi	241	5	1	0	0	0
sec-62.avi	240	5	2	1	2	2
sec-63.avi	239	4	2	1	2	0
sec-64.avi	238	4	1	0	0	0
sec-65.avi	237	4	1	0	0	2
sec-66.avi	236	4	1	0	0	0
sec-67.avi	235	4	2	0	0	2
sec-68.avi	234	4	2	1	2	2
sec-69.avi	233	4	2	0	3	0
sec-70.avi	232	3	3	1	2	0
sec-71.avi	231	3	1	0	0	0
sec-72.avi	230	5	2	1	2	1
sec-73.avi	229	3	1	0	0	2
sec-74.avi	228	3	2	0	0	0
sec-75.avi	227	3	1	0	0	2
sec-76.avi	226	3	1	0	0	0
sec-77.avi	225	3	1	1	2	2
sec-78.avi	224	3	1	0	0	0
sec-79.avi	223	0	1	0	0	2
sec-80.avi	222	3	1	0	0	0
sec-81.avi	221	3	1	0	0	0
sec-82.avi	220	1	1	0	0	0
sec-83.avi	219	3	2	1	2	2
sec-84.avi	218	4	4	0	0	0
sec-85.avi	217	5	5	1	2	0
sec-86.avi	216	3	1	1	2	2
sec-87.avi	215	4	1	0	0	0
sec-88.avi	214	3	1	0	0	0
sec-89.avi	213	4	3	0	0	0
sec-90.avi	212	5	2	1	2	2
sec-91.avi	211	3	2	0	3	2
sec-92.avi	210	3	2	1	2	2
sec-93.avi	209	3	1	0	0	0
sec-94.avi	208	4	2	0	0	0
sec-95.avi	207	3	1	0	0	2
sec-96.avi	206	4	1	1	3	0
sec-97.avi	205	4	3	1	2	0
sec-98.avi	204	2	3	1	1	1
sec-99.avi	203	3	1	0	0	0
sec-100.avi	202	4	1	0	0	0
sec-101.avi	201	4	1	1	3	0
sec-102.avi	200	4	3	1	2	2
sec-103.avi	199	4	3	1	2	2
sec-104.avi	198	3	1	0	0	0
sec-105.avi	197	4	3	1	2	0
sec-106.avi	196	5	3	1	2	0
sec-108.avi	194	5	3	1	2	0
sec-109.avi	193	4	2	0	0	2
sec-110.avi	192	4	3	1	2	2
sec-111.avi	191	4	3	1	2	0
sec-112.avi	190	3	1	1	2	2
sec-113.avi	189	5	3	1	2	0
sec-114.avi	188	0	1	0	0	0
sec-115.avi	187	3	1	0	0	0
sec-116.avi	186	3	1	0	0	0
sec-117.avi	185	3	1	0	0	0
sec-118.avi	184	4	2	1	2	0
sec-119.avi	183	5	4	1	2	1
sec-120.avi	182	3	1	0	0	0
sec-121.avi	181	3	2	0	3	0
sec-122.avi	180	4	2	1	2	2
sec-123.avi	179	4	2	1	3	0
sec-124.avi	178	4	2	1	2	2
sec-125.avi	177	4	3	1	2	2
sec-126.avi	176	4	3	1	2	0
sec-127.avi	175	5	3	0	0	0
sec-128.avi	174	3	2	0	3	0
sec-129.avi	173	3	1	0	0	0
sec-130.avi	172	3	1	0	0	0
sec-131.avi	171	3	1	1	2	2
sec-132.avi	170	4	3	1	3	2
sec-133.avi	169	4	1	1	2	0
sec-134.avi	168	5	1	1	2	2
sec-135.avi	167	4	1	0	0	0
sec-136.avi	166	5	4	1	2	0
sec-137.avi	165	3	1	0	0	0
sec-138.avi	164	4	1	0	0	2
sec-139.avi	163	5	4	0	0	1
sec-140.avi	162	5	4	1	3	2
sec-141.avi	161	3	1	0	0	0
sec-142.avi	160	4	2	1	2	0
sec-143.avi	159	3	1	0	3	0
sec-144.avi	158	3	2	1	2	2
sec-145.avi	157	3	2	0	0	0
sec-146.avi	156	4	3	1	3	2
sec-147.avi	155	5	1	1	2	2
sec-148.avi	154	4	3	1	2	0
sec-149.avi	153	4	3	0	0	0
sec-150.avi	152	4	3	1	3	0
sec-151.avi	151	2	3	1	3	0
sec-152.avi	150	2	2	1	2	0
sec-153.avi	149	4	3	0	0	0
sec-154.avi	148	5	3	1	2	0
sec-155.avi	147	4	2	0	0	0
sec-156.avi	146	4	3	0	0	0
sec-157.avi	145	4	2	0	3	0
sec-158.avi	144	4	3	1	2	2
sec-159.avi	143	4	3	1	2	0
sec-160.avi	142	5	4	1	2	2
sec-161.avi	141	3	1	1	2	2
sec-162.avi	140	4	2	1	2	2
sec-163.avi	139	5	5	1	2	0
sec-164.avi	138	5	3	1	3	0
sec-165.avi	137	3	1	0	0	2
sec-166.avi	136	4	3	1	2	2
sec-167.avi	135	5	2	1	2	0
sec-168.avi	134	4	3	0	3	0
sec-169.avi	133	3	1	0	0	0
sec-170.avi	132	5	3	1	3	0
sec-171.avi	131	4	3	1	2	2
sec-172.avi	130	3	2	0	0	0
sec-173.avi	129	5	1	0	3	0
sec-174.avi	128	4	1	0	3	0
sec-175.avi	127	4	2	1	2	0
sec-176.avi	126	5	2	1	2	0
sec-177.avi	125	5	1	1	2	0
sec-179.avi	123	5	2	0	0	0
sec-180.avi	122	3	2	0	0	0
sec-181.avi	121	5	4	0	0	1
sec-182.avi	120	5	3	0	0	1
sec-183.avi	119	5	5	1	1	1
sec-184.avi	118	5	3	1	3	0
sec-185.avi	117	4	2	0	0	1
sec-186.avi	116	5	3	0	3	1
sec-187.avi	115	5	2	1	3	0
sec-188.avi	114	4	3	0	0	0
sec-189.avi	113	5	3	0	0	1
sec-190.avi	112	4	4	0	0	0
sec-191.avi	111	4	2	1	2	0
sec-192.avi	110	5	3	1	2	1
sec-193.avi	109	5	5	0	0	1
sec-194.avi	108	5	4	0	0	0
sec-195.avi	107	5	1	1	2	0
sec-196.avi	106	1	4	0	0	0
sec-197.avi	105	3	1	0	0	2
sec-198.avi	104	5	5	0	0	2
sec-199.avi	103	4	1	1	2	0
sec-200.avi	102	3	1	0	0	0
sec-201.avi	101	3	2	1	2	0
sec-202.avi	100	4	2	0	0	0
sec-203.avi	99	3	2	1	2	2
sec-204.avi	98	3	1	0	3	0
sec-205.avi	97	4	2	1	2	0
sec-206.avi	96	3	1	1	2	0
sec-207.avi	95	5	3	0	0	1
sec-208.avi	94	5	4	1	3	0
sec-209.avi	93	3	1	0	0	0
sec-210.avi	92	1	5	1	2	0
sec-211.avi	91	3	1	1	2	2
sec-212.avi	90	4	1	0	0	2
sec-213.avi	89	3	1	0	0	2
sec-214.avi	88	5	2	1	2	0
sec-215.avi	87	3	1	0	0	2
sec-216.avi	86	4	3	0	0	2
sec-217.avi	85	3	3	0	0	0
sec-218.avi	84	4	1	1	2	2
sec-219.avi	83	4	3	1	2	0
sec-220.avi	82	4	2	1	2	2
sec-221.avi	81	3	1	0	0	0
sec-222.avi	80	3	1	0	0	0
sec-223.avi	79	5	3	0	0	0
sec-224.avi	78	4	3	1	3	1
sec-225.avi	77	3	2	0	0	0
sec-226.avi	76	5	5	0	0	2
sec-227.avi	75	5	5	1	3	1
sec-228.avi	74	5	4	1	3	2
sec-229.avi	73	5	5	1	1	1
sec-230.avi	72	5	4	1	2	2
sec-231.avi	71	5	5	0	0	0
sec-232.avi	70	4	2	0	0	0
sec-233.avi	69	3	1	0	0	0
sec-234.avi	68	3	2	1	2	2
sec-235.avi	67	5	2	1	2	1
sec-236.avi	66	3	1	0	0	0
sec-237.avi	65	3	1	0	0	2
sec-238.avi	64	5	3	1	2	0
sec-239.avi	63	3	3	1	2	2
sec-240.avi	62	2	2	1	2	2
sec-241.avi	61	1	3	1	2	2
sec-242.avi	60	2	2	0	0	0
sec-243.avi	59	5	5	1	2	2
sec-244.avi	58	5	5	1	2	2
sec-245.avi	57	3	1	0	0	0
sec-246.avi	56	5	2	1	2	2
sec-247.avi	55	3	3	1	2	2
sec-248.avi	54	3	2	1	2	0
sec-249.avi	53	0	1	0	0	0
sec-250.avi	52	3	3	0	0	0
sec-251.avi	51	3	2	1	2	2
sec-252.avi	50	5	2	1	2	1
sec-253.avi	49	3	1	0	0	0
sec-254.avi	48	5	2	0	0	0
sec-255.avi	47	4	2	0	3	0
sec-256.avi	46	3	1	0	0	0
sec-257.avi	45	5	5	0	0	0
sec-258.avi	44	3	2	0	0	0
sec-259.avi	43	4	3	1	3	2
sec-260.avi	42	4	2	1	2	0
sec-261.avi	41	3	2	0	0	2
sec-262.avi	40	4	2	0	0	2
sec-263.avi	39	5	5	0	0	0
sec-264.avi	38	3	1	0	0	2
sec-265.avi	37	5	3	1	2	0
sec-266.avi	36	5	3	1	3	0
sec-267.avi	35	4	2	0	3	0
