onset	duration	video	participant	session
1	1	sec-338.avi	sub-21	ses-01
7	1	sec-244.avi	sub-21	ses-01
13	1	sec-230.avi	sub-21	ses-01
19	1	sec-560.avi	sub-21	ses-01
25	1	sec-76.avi	sub-20	ses-01
31	1	sec-52.avi	sub-20	ses-01
37	1	sec-71.avi	sub-21	ses-01
43	1	sec-160.avi	sub-20	ses-01
49	1	sec-731.avi	sub-21	ses-01
55	1	sec-149.avi	sub-21	ses-01
61	1	sec-343.avi	sub-20	ses-01
67	1	sec-326.avi	sub-20	ses-01
73	1	sec-135.avi	sub-20	ses-01
79	1	sec-673.avi	sub-21	ses-01
85	1	sec-316.avi	sub-20	ses-01
91	1	sec-177.avi	sub-21	ses-01
97	1	sec-471.avi	sub-21	ses-01
103	1	sec-391.avi	sub-20	ses-01
109	1	sec-554.avi	sub-21	ses-01
115	1	sec-533.avi	sub-21	ses-01
121	1	sec-714.avi	sub-21	ses-01
127	1	sec-38.avi	sub-20	ses-01
133	1	sec-61.avi	sub-20	ses-01
139	1	sec-315.avi	sub-21	ses-01
145	1	sec-632.avi	sub-21	ses-01
151	1	sec-28.avi	sub-21	ses-01
157	1	sec-301.avi	sub-20	ses-01
163	1	sec-649.avi	sub-21	ses-01
169	1	sec-627.avi	sub-21	ses-01
175	1	sec-525.avi	sub-21	ses-01
181	1	sec-4.avi	sub-20	ses-01
187	1	sec-232.avi	sub-20	ses-01
193	1	sec-159.avi	sub-21	ses-01
199	1	sec-294.avi	sub-20	ses-01
205	1	sec-341.avi	sub-20	ses-01
211	1	sec-191.avi	sub-20	ses-01
217	1	sec-126.avi	sub-21	ses-01
223	1	sec-664.avi	sub-21	ses-01
229	1	sec-92.avi	sub-21	ses-01
235	1	sec-505.avi	sub-21	ses-01
241	1	sec-63.avi	sub-20	ses-01
247	1	sec-363.avi	sub-20	ses-01
253	1	sec-94.avi	sub-20	ses-01
259	1	sec-424.avi	sub-20	ses-01
265	1	sec-68.avi	sub-21	ses-01
271	1	sec-695.avi	sub-21	ses-01
277	1	sec-421.avi	sub-21	ses-01
283	1	sec-406.avi	sub-20	ses-01
289	1	sec-246.avi	sub-20	ses-01
295	1	sec-171.avi	sub-20	ses-01
301	1	sec-216.avi	sub-20	ses-01
307	1	sec-88.avi	sub-20	ses-01
313	1	sec-150.avi	sub-20	ses-01
319	1	sec-33.avi	sub-21	ses-01
325	1	sec-417.avi	sub-20	ses-01
331	1	sec-112.avi	sub-21	ses-01
337	1	sec-385.avi	sub-21	ses-01
343	1	sec-375.avi	sub-20	ses-01
349	1	sec-206.avi	sub-20	ses-01
355	1	sec-241.avi	sub-20	ses-01
