onset	duration	video	participant	session
1	1	sec-136.avi	sub-08	ses-01
7	1	sec-746.avi	sub-07	ses-01
13	1	sec-205.avi	sub-07	ses-01
19	1	sec-78.avi	sub-08	ses-01
25	1	sec-146.avi	sub-07	ses-01
31	1	sec-904.avi	sub-07	ses-01
37	1	sec-548.avi	sub-07	ses-01
43	1	sec-261.avi	sub-07	ses-01
49	1	sec-44.avi	sub-07	ses-01
55	1	sec-688.avi	sub-08	ses-01
61	1	sec-462.avi	sub-07	ses-01
67	1	sec-525.avi	sub-07	ses-01
73	1	sec-681.avi	sub-07	ses-01
79	1	sec-924.avi	sub-07	ses-01
85	1	sec-196.avi	sub-08	ses-01
91	1	sec-168.avi	sub-08	ses-01
97	1	sec-260.avi	sub-07	ses-01
103	1	sec-129.avi	sub-08	ses-01
109	1	sec-796.avi	sub-07	ses-01
115	1	sec-985.avi	sub-07	ses-01
121	1	sec-200.avi	sub-08	ses-01
127	1	sec-668.avi	sub-08	ses-01
133	1	sec-705.avi	sub-07	ses-01
139	1	sec-112.avi	sub-08	ses-01
145	1	sec-453.avi	sub-07	ses-01
151	1	sec-696.avi	sub-08	ses-01
157	1	sec-594.avi	sub-08	ses-01
163	1	sec-955.avi	sub-07	ses-01
169	1	sec-738.avi	sub-08	ses-01
175	1	sec-48.avi	sub-08	ses-01
181	1	sec-733.avi	sub-07	ses-01
187	1	sec-499.avi	sub-08	ses-01
193	1	sec-720.avi	sub-08	ses-01
199	1	sec-513.avi	sub-08	ses-01
205	1	sec-318.avi	sub-07	ses-01
211	1	sec-981.avi	sub-07	ses-01
217	1	sec-636.avi	sub-08	ses-01
223	1	sec-450.avi	sub-08	ses-01
229	1	sec-224.avi	sub-08	ses-01
235	1	sec-945.avi	sub-07	ses-01
241	1	sec-763.avi	sub-08	ses-01
247	1	sec-958.avi	sub-07	ses-01
253	1	sec-119.avi	sub-08	ses-01
259	1	sec-859.avi	sub-07	ses-01
265	1	sec-488.avi	sub-07	ses-01
271	1	sec-628.avi	sub-08	ses-01
277	1	sec-933.avi	sub-07	ses-01
283	1	sec-566.avi	sub-08	ses-01
289	1	sec-709.avi	sub-08	ses-01
295	1	sec-508.avi	sub-08	ses-01
301	1	sec-283.avi	sub-08	ses-01
307	1	sec-522.avi	sub-08	ses-01
313	1	sec-499.avi	sub-07	ses-01
319	1	sec-613.avi	sub-07	ses-01
325	1	sec-319.avi	sub-08	ses-01
331	1	sec-198.avi	sub-07	ses-01
337	1	sec-345.avi	sub-07	ses-01
343	1	sec-159.avi	sub-07	ses-01
349	1	sec-750.avi	sub-08	ses-01
355	1	sec-9.avi	sub-08	ses-01
