onset	duration	video	participant	session
1	1	sec-472.avi	sub-07	ses-01
7	1	sec-748.avi	sub-07	ses-01
13	1	sec-750.avi	sub-07	ses-01
19	1	sec-215.avi	sub-08	ses-01
25	1	sec-602.avi	sub-07	ses-01
31	1	sec-580.avi	sub-07	ses-01
37	1	sec-352.avi	sub-07	ses-01
43	1	sec-949.avi	sub-07	ses-01
49	1	sec-246.avi	sub-08	ses-01
55	1	sec-382.avi	sub-07	ses-01
61	1	sec-111.avi	sub-08	ses-01
67	1	sec-692.avi	sub-08	ses-01
73	1	sec-788.avi	sub-07	ses-01
79	1	sec-723.avi	sub-08	ses-01
85	1	sec-375.avi	sub-08	ses-01
91	1	sec-441.avi	sub-08	ses-01
97	1	sec-779.avi	sub-08	ses-01
103	1	sec-145.avi	sub-08	ses-01
109	1	sec-406.avi	sub-07	ses-01
115	1	sec-747.avi	sub-08	ses-01
121	1	sec-759.avi	sub-08	ses-01
127	1	sec-237.avi	sub-07	ses-01
133	1	sec-141.avi	sub-08	ses-01
139	1	sec-516.avi	sub-08	ses-01
145	1	sec-375.avi	sub-07	ses-01
151	1	sec-220.avi	sub-07	ses-01
157	1	sec-83.avi	sub-08	ses-01
163	1	sec-426.avi	sub-08	ses-01
169	1	sec-284.avi	sub-08	ses-01
175	1	sec-392.avi	sub-08	ses-01
181	1	sec-142.avi	sub-07	ses-01
187	1	sec-964.avi	sub-07	ses-01
193	1	sec-647.avi	sub-08	ses-01
199	1	sec-675.avi	sub-07	ses-01
205	1	sec-22.avi	sub-08	ses-01
211	1	sec-72.avi	sub-08	ses-01
217	1	sec-88.avi	sub-07	ses-01
223	1	sec-916.avi	sub-07	ses-01
229	1	sec-629.avi	sub-08	ses-01
235	1	sec-680.avi	sub-07	ses-01
241	1	sec-395.avi	sub-07	ses-01
247	1	sec-697.avi	sub-08	ses-01
253	1	sec-50.avi	sub-08	ses-01
259	1	sec-941.avi	sub-07	ses-01
265	1	sec-252.avi	sub-07	ses-01
271	1	sec-174.avi	sub-07	ses-01
277	1	sec-262.avi	sub-08	ses-01
283	1	sec-613.avi	sub-08	ses-01
289	1	sec-736.avi	sub-08	ses-01
295	1	sec-510.avi	sub-08	ses-01
301	1	sec-990.avi	sub-07	ses-01
307	1	sec-124.avi	sub-08	ses-01
313	1	sec-29.avi	sub-08	ses-01
319	1	sec-761.avi	sub-07	ses-01
325	1	sec-312.avi	sub-07	ses-01
331	1	sec-922.avi	sub-07	ses-01
337	1	sec-579.avi	sub-08	ses-01
343	1	sec-968.avi	sub-07	ses-01
349	1	sec-547.avi	sub-07	ses-01
355	1	sec-113.avi	sub-07	ses-01
