onset	duration	video	participant	session
1	1	sec-98.avi	sub-08	ses-01
7	1	sec-648.avi	sub-08	ses-01
13	1	sec-540.avi	sub-07	ses-01
19	1	sec-983.avi	sub-07	ses-01
25	1	sec-185.avi	sub-08	ses-01
31	1	sec-223.avi	sub-07	ses-01
37	1	sec-758.avi	sub-08	ses-01
43	1	sec-73.avi	sub-07	ses-01
49	1	sec-669.avi	sub-07	ses-01
55	1	sec-125.avi	sub-08	ses-01
61	1	sec-543.avi	sub-08	ses-01
67	1	sec-240.avi	sub-08	ses-01
73	1	sec-737.avi	sub-08	ses-01
79	1	sec-434.avi	sub-08	ses-01
85	1	sec-250.avi	sub-07	ses-01
91	1	sec-914.avi	sub-07	ses-01
97	1	sec-338.avi	sub-08	ses-01
103	1	sec-76.avi	sub-07	ses-01
109	1	sec-478.avi	sub-07	ses-01
115	1	sec-963.avi	sub-07	ses-01
121	1	sec-869.avi	sub-07	ses-01
127	1	sec-333.avi	sub-07	ses-01
133	1	sec-206.avi	sub-08	ses-01
139	1	sec-160.avi	sub-07	ses-01
145	1	sec-617.avi	sub-08	ses-01
151	1	sec-742.avi	sub-08	ses-01
157	1	sec-562.avi	sub-07	ses-01
163	1	sec-691.avi	sub-08	ses-01
169	1	sec-947.avi	sub-07	ses-01
175	1	sec-944.avi	sub-07	ses-01
181	1	sec-275.avi	sub-08	ses-01
187	1	sec-652.avi	sub-07	ses-01
193	1	sec-970.avi	sub-07	ses-01
199	1	sec-679.avi	sub-08	ses-01
205	1	sec-43.avi	sub-08	ses-01
211	1	sec-487.avi	sub-07	ses-01
217	1	sec-718.avi	sub-08	ses-01
223	1	sec-347.avi	sub-07	ses-01
229	1	sec-518.avi	sub-08	ses-01
235	1	sec-475.avi	sub-08	ses-01
241	1	sec-744.avi	sub-07	ses-01
247	1	sec-374.avi	sub-07	ses-01
253	1	sec-64.avi	sub-08	ses-01
259	1	sec-25.avi	sub-08	ses-01
265	1	sec-578.avi	sub-07	ses-01
271	1	sec-55.avi	sub-07	ses-01
277	1	sec-299.avi	sub-08	ses-01
283	1	sec-524.avi	sub-08	ses-01
289	1	sec-393.avi	sub-08	ses-01
295	1	sec-739.avi	sub-07	ses-01
301	1	sec-282.avi	sub-07	ses-01
307	1	sec-468.avi	sub-08	ses-01
313	1	sec-14.avi	sub-08	ses-01
319	1	sec-269.avi	sub-08	ses-01
325	1	sec-702.avi	sub-08	ses-01
331	1	sec-932.avi	sub-07	ses-01
337	1	sec-655.avi	sub-08	ses-01
343	1	sec-179.avi	sub-07	ses-01
349	1	sec-30.avi	sub-07	ses-01
355	1	sec-596.avi	sub-07	ses-01
